blue_cup,193.443,0.802631,0.894118,0.0121676413795
orange_cup,21.3115,0.828054,0.866667,0.017742692707
green_cup,86.6292,0.751055,0.929412,0.0226850479279
banana,58.6813,0.79476,0.898039,0.0180977619706
baseball,73.0121,0.359307,0.905882,0.0177701581591
apple,346.957,0.668605,0.67451,0.0105524660527
orange,24.2384,0.73301,0.807843,0.00802683910154
tennis_ball,69.7959,0.2103,0.913725,0.00636865621138
strawberry,37.7778,0.350649,0.603922,0.00210467214835
